ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_10_1318401_000,Mpro-protein,-5.032,,exp_26
mol_2024_07_10_1306142_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1306142_000.pdb -o mol_2024_07_10_1306142_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_26
mol_2024_07_10_1258213_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1258213_000.pdb -o mol_2024_07_10_1258213_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_26
mol_2024_07_10_1356011_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1356011_000.pdb -o mol_2024_07_10_1356011_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_26
mol_2024_07_10_1316521_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1316521_000.pdb -o mol_2024_07_10_1316521_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_26
mol_2024_07_10_1259193_000,Mpro-protein,-5.113,,exp_26
mol_2024_07_10_1314072_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1314072_000.pdb -o mol_2024_07_10_1314072_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_26
mol_2024_07_10_1350301_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1350301_000.pdb -o mol_2024_07_10_1350301_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_26
mol_2024_07_10_1310220_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1310220_000.pdb -o mol_2024_07_10_1310220_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_26
mol_2024_07_10_1348411_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1348411_000.pdb -o mol_2024_07_10_1348411_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_26
