24
stable:False satoms:14 tatoms:24 sratio:0.5833333333333334
Cl 6.397489071 -4.942258358 26.276411057
S 8.151836395 -4.373009682 25.991670609
O 8.970917702 -5.516240597 25.837221146
O 8.493910789 -3.522186756 27.083042145
N 8.048919678 -3.624260902 24.597908020
C 8.743865013 -2.835558891 24.037698746
C 9.222476959 -1.912963510 23.352363586
C 10.836186409 -0.889558494 23.162937164
C 11.421401024 -0.104705386 24.064374924
C 12.334950447 0.304377109 24.359123230
H 13.162784576 0.129931033 23.901174545
C 12.992473602 -1.550337911 22.465045929
C 12.109846115 -1.403842092 22.687019348
C 9.621734619 -0.956548393 22.657535553
C 8.987247467 -0.057774823 21.514440536
O 9.544708252 0.901487052 21.067504883
N 7.831765652 -0.519299746 21.207014084
C 7.046382904 -0.001975768 20.279020309
C 7.163651466 0.170239568 18.972936630
N 6.662275791 0.472252339 17.862453461
C 5.632016659 0.872046232 18.314279556
C 5.179488659 0.921864629 19.473939896
C 5.718676567 0.539038956 20.578805923
H 5.309046745 0.609149635 21.552789688
