ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1408412_000_0,Mpro-protein,-12.864887,,exp_15
mol_2024_07_09_1408412_000_0,Mpro-protein,-13.257522,,exp_15
mol_2024_07_09_1424093_000_0,Mpro-protein,-12.621161,,exp_15
mol_2024_07_09_1424093_000_0,Mpro-protein,-12.621157,,exp_15
mol_2024_07_09_1407221_000_0,Mpro-protein,-12.599133,,exp_15
mol_2024_07_09_1407221_000_0,Mpro-protein,-12.508471,,exp_15
mol_2024_07_09_1431270_000_0,Mpro-protein,-12.691833,,exp_15
mol_2024_07_09_1431270_000_0,Mpro-protein,-12.670324,,exp_15
mol_2024_07_09_1418251_000_0,Mpro-protein,-13.077501,,exp_15
mol_2024_07_09_1418251_000_0,Mpro-protein,-13.058594,,exp_15
mol_2024_07_09_1412283_000_0,Mpro-protein,-12.89325,,exp_15
mol_2024_07_09_1412283_000_0,Mpro-protein,-13.267458,,exp_15
mol_2024_07_09_1417273_000_0,Mpro-protein,-12.424625,,exp_15
mol_2024_07_09_1417273_000_0,Mpro-protein,-12.72575,,exp_15
mol_2024_07_09_1429143_000_0,Mpro-protein,-12.674529,,exp_15
mol_2024_07_09_1429143_000_0,Mpro-protein,-12.665528,,exp_15
mol_2024_07_09_1423060_000_0,Mpro-protein,-12.79249,,exp_15
mol_2024_07_09_1423060_000_0,Mpro-protein,-13.379724,,exp_15
mol_2024_07_09_1427180_000_0,Mpro-protein,-12.556297,,exp_15
mol_2024_07_09_1427180_000_0,Mpro-protein,-13.127508,,exp_15
mol_2024_07_09_1427411_000_0,Mpro-protein,-13.395483,,exp_15
mol_2024_07_09_1427411_000_0,Mpro-protein,-13.395483,,exp_15
mol_2024_07_09_1413181_000_0,Mpro-protein,-13.222523,,exp_15
mol_2024_07_09_1413181_000_0,Mpro-protein,-12.921854,,exp_15
mol_2024_07_09_1419460_000_0,Mpro-protein,-12.613866,,exp_15
mol_2024_07_09_1419460_000_0,Mpro-protein,-13.147514,,exp_15
mol_2024_07_09_1429441_000_0,Mpro-protein,-12.498564,,exp_15
mol_2024_07_09_1429441_000_0,Mpro-protein,-12.754932,,exp_15
mol_2024_07_09_1422170_000_0,Mpro-protein,-12.943934,,exp_15
mol_2024_07_09_1422170_000_0,Mpro-protein,-12.971304,,exp_15
mol_2024_07_09_1411161_000_0,Mpro-protein,-13.062777,,exp_15
mol_2024_07_09_1411161_000_0,Mpro-protein,-13.062783,,exp_15
mol_2024_07_09_1418173_000_0,Mpro-protein,-12.842689,,exp_15
mol_2024_07_09_1418173_000_0,Mpro-protein,-13.270874,,exp_15
mol_2024_07_09_1429122_000_0,Mpro-protein,-12.412073,,exp_15
mol_2024_07_09_1429122_000_0,Mpro-protein,-12.626438,,exp_15
mol_2024_07_09_1425503_000_0,Mpro-protein,-13.108126,,exp_15
mol_2024_07_09_1425503_000_0,Mpro-protein,-12.871006,,exp_15
mol_2024_07_09_1424372_000_0,Mpro-protein,-11.993367,,exp_15
mol_2024_07_09_1424372_000_0,Mpro-protein,-12.562826,,exp_15
mol_2024_07_09_1425400_000_0,Mpro-protein,-12.905726,,exp_15
mol_2024_07_09_1425400_000_0,Mpro-protein,-12.713233,,exp_15
mol_2024_07_09_1428070_000_0,Mpro-protein,-13.119033,,exp_15
mol_2024_07_09_1428070_000_0,Mpro-protein,-13.353033,,exp_15
mol_2024_07_09_1432170_000_0,Mpro-protein,-13.232685,,exp_15
mol_2024_07_09_1432170_000_0,Mpro-protein,-12.893888,,exp_15
mol_2024_07_09_1420473_000_0,Mpro-protein,-13.087352,,exp_15
mol_2024_07_09_1420473_000_0,Mpro-protein,-13.354664,,exp_15
mol_2024_07_09_1430380_000_0,Mpro-protein,-13.136746,,exp_15
mol_2024_07_09_1430380_000_0,Mpro-protein,-13.136747,,exp_15
mol_2024_07_09_1420380_000_0,Mpro-protein,-12.907068,,exp_15
mol_2024_07_09_1420380_000_0,Mpro-protein,-13.305799,,exp_15
mol_2024_07_09_1410522_000_0,Mpro-protein,-13.240629,,exp_15
mol_2024_07_09_1410522_000_0,Mpro-protein,-13.240631,,exp_15
mol_2024_07_09_1416231_000_0,Mpro-protein,-13.003959,,exp_15
mol_2024_07_09_1416231_000_0,Mpro-protein,-12.802654,,exp_15
mol_2024_07_09_1415483_000_0,Mpro-protein,-13.284388,,exp_15
mol_2024_07_09_1415483_000_0,Mpro-protein,-13.284388,,exp_15
mol_2024_07_09_1408171_000_0,Mpro-protein,-13.005862,,exp_15
mol_2024_07_09_1408171_000_0,Mpro-protein,-12.787999,,exp_15
mol_2024_07_09_1420291_000_0,Mpro-protein,-12.910088,,exp_15
