Unnamed: 0,ligand_name,protein_name,Chemgauss4,error_message,exp_id
0,mol_2024_07_09_1655561_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1655561_000_docked.sdf,exp_20
mol_2024_07_09_1700533_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1700533_000_docked.sdf,,exp_20
mol_2024_07_09_1655113_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1655113_000_docked.sdf,,exp_20
mol_2024_07_09_1714063_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1714063_000_docked.sdf,,exp_20
mol_2024_07_09_1656200_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1656200_000_docked.sdf,,exp_20
mol_2024_07_09_1711092_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1711092_000_docked.sdf,,exp_20
mol_2024_07_09_1718132_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1718132_000_docked.sdf,,exp_20
mol_2024_07_09_1704363_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1704363_000_docked.sdf,,exp_20
mol_2024_07_09_1651222_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1651222_000_docked.sdf,,exp_20
mol_2024_07_09_1708030_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1708030_000_docked.sdf,,exp_20
mol_2024_07_09_1710233_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1710233_000_docked.sdf,,exp_20
mol_2024_07_09_1703491_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1703491_000_docked.sdf,,exp_20
mol_2024_07_09_1654571_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1654571_000_docked.sdf,,exp_20
mol_2024_07_09_1711441_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1711441_000_docked.sdf,,exp_20
mol_2024_07_09_1702443_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1702443_000_docked.sdf,,exp_20
mol_2024_07_09_1658013_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1658013_000_docked.sdf,,exp_20
mol_2024_07_09_1711193_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1711193_000_docked.sdf,,exp_20
mol_2024_07_09_1651233_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1651233_000_docked.sdf,,exp_20
mol_2024_07_09_1712200_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1712200_000_docked.sdf,,exp_20
mol_2024_07_09_1701491_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1701491_000_docked.sdf,,exp_20
mol_2024_07_09_1702590_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1702590_000_docked.sdf,,exp_20
mol_2024_07_09_1703422_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1703422_000_docked.sdf,,exp_20
mol_2024_07_09_1659553_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1659553_000_docked.sdf,,exp_20
mol_2024_07_09_1715593_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1715593_000_docked.sdf,,exp_20
mol_2024_07_09_1657531_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1657531_000_docked.sdf,,exp_20
mol_2024_07_09_1704390_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1704390_000_docked.sdf,,exp_20
mol_2024_07_09_1703500_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1703500_000_docked.sdf,,exp_20
mol_2024_07_09_1654001_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1654001_000_docked.sdf,,exp_20
mol_2024_07_09_1715420_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1715420_000_docked.sdf,,exp_20
mol_2024_07_09_1653143_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1653143_000_docked.sdf,,exp_20
mol_2024_07_09_1652070_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1652070_000_docked.sdf,,exp_20
mol_2024_07_09_1708540_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1708540_000_docked.sdf,,exp_20
mol_2024_07_09_1713083_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1713083_000_docked.sdf,,exp_20
mol_2024_07_09_1709243_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1709243_000_docked.sdf,,exp_20
mol_2024_07_09_1659521_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_09_1659521_000_docked.sdf,,exp_20
