ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_10_1318401_000_0,Mpro-protein,-4.679617,,exp_26
mol_2024_07_10_1318401_000_0,Mpro-protein,-4.702284,,exp_26
mol_2024_07_10_1306142_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1306142_000_docked.sdf,exp_26
mol_2024_07_10_1258213_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1258213_000_docked.sdf,exp_26
mol_2024_07_10_1356011_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1356011_000_docked.sdf,exp_26
mol_2024_07_10_1316521_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1316521_000_docked.sdf,exp_26
mol_2024_07_10_1259193_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,exp_26
mol_2024_07_10_1314072_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1314072_000_docked.sdf,exp_26
mol_2024_07_10_1350301_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1350301_000_docked.sdf,exp_26
mol_2024_07_10_1310220_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1310220_000_docked.sdf,exp_26
mol_2024_07_10_1348411_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1348411_000_docked.sdf,exp_26
mol_2024_07_10_1331170_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1331170_000_docked.sdf,exp_26
mol_2024_07_10_1341202_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1341202_000_docked.sdf,exp_26
mol_2024_07_10_1335280_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1335280_000_docked.sdf,exp_26
mol_2024_07_10_1255160_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1255160_000_docked.sdf,exp_26
mol_2024_07_10_1300391_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1300391_000_docked.sdf,exp_26
mol_2024_07_10_1302470_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1302470_000_docked.sdf,exp_26
mol_2024_07_10_1307463_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1307463_000_docked.sdf,exp_26
mol_2024_07_10_1315571_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1315571_000_docked.sdf,exp_26
mol_2024_07_10_1314363_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1314363_000_docked.sdf,exp_26
mol_2024_07_10_1329262_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1329262_000_docked.sdf,exp_26
mol_2024_07_10_1325292_000_0,Mpro-protein,-4.72822,,exp_26
mol_2024_07_10_1325292_000_0,Mpro-protein,-4.728217,,exp_26
mol_2024_07_10_1315343_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1315343_000_docked.sdf,exp_26
mol_2024_07_10_1310393_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1310393_000_docked.sdf,exp_26
mol_2024_07_10_1341221_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1341221_000_docked.sdf,exp_26
mol_2024_07_10_1343060_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1343060_000_docked.sdf,exp_26
mol_2024_07_10_1307511_000.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment,exp_26
mol_2024_07_10_1338213_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1338213_000_docked.sdf,exp_26
mol_2024_07_10_1332131_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1332131_000_docked.sdf,exp_26
mol_2024_07_10_1351162_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1351162_000_docked.sdf,exp_26
mol_2024_07_10_1309391_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1309391_000_docked.sdf,exp_26
mol_2024_07_10_1326553_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1326553_000_docked.sdf,exp_26
mol_2024_07_10_1327282_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1327282_000_docked.sdf,exp_26
mol_2024_07_10_1302261_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1302261_000_docked.sdf,exp_26
mol_2024_07_10_1301321_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1301321_000_docked.sdf,exp_26
mol_2024_07_10_1339183_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1339183_000_docked.sdf,exp_26
mol_2024_07_10_1305081_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1305081_000_docked.sdf,exp_26
mol_2024_07_10_1327421_000.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_mol_2024_07_10_1327421_000_docked.sdf,exp_26
