Unnamed: 0,ligand_name,protein_name,computed_dG,error_message,exp_id
0,mol_2024_07_10_2037522_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2037522_000.pdb -o mol_2024_07_10_2037522_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_36
mol_2024_07_10_2035442_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2035442_000.pdb -o mol_2024_07_10_2035442_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2052472_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2052472_000.pdb -o mol_2024_07_10_2052472_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2037251_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2037251_000.pdb -o mol_2024_07_10_2037251_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2046441_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2046441_000.pdb -o mol_2024_07_10_2046441_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2049193_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2049193_000.pdb -o mol_2024_07_10_2049193_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2029480_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2029480_000.pdb -o mol_2024_07_10_2029480_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2051560_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2051560_000.pdb -o mol_2024_07_10_2051560_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2026310_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2026310_000.pdb -o mol_2024_07_10_2026310_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2049331_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2049331_000.pdb -o mol_2024_07_10_2049331_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2036283_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2036283_000.pdb -o mol_2024_07_10_2036283_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2053123_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2053123_000.pdb -o mol_2024_07_10_2053123_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2047010_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2047010_000.pdb -o mol_2024_07_10_2047010_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2037130_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2037130_000.pdb -o mol_2024_07_10_2037130_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2046243_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2046243_000.pdb -o mol_2024_07_10_2046243_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2052450_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2052450_000.pdb -o mol_2024_07_10_2052450_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2046232_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2046232_000.pdb -o mol_2024_07_10_2046232_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2031511_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2031511_000.pdb -o mol_2024_07_10_2031511_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2038540_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2038540_000.pdb -o mol_2024_07_10_2038540_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
mol_2024_07_10_2051193_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_2051193_000.pdb -o mol_2024_07_10_2051193_000.pdbqt -A hydrogens' returned non-zero exit status 1.,,exp_36
