ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_09_1449193_000,Mpro-protein,-3.861,,exp_16
mol_2024_07_09_1458382_000,Mpro-protein,-5.11,,exp_16
mol_2024_07_09_1445250_000,Mpro-protein,-5.456,,exp_16
mol_2024_07_09_1501153_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1501153_000.pdb -o mol_2024_07_09_1501153_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1504531_000,Mpro-protein,-5.886,,exp_16
mol_2024_07_09_1448420_000,Mpro-protein,-5.421,,exp_16
mol_2024_07_09_1458433_000,Mpro-protein,-5.108,,exp_16
mol_2024_07_09_1447121_000,Mpro-protein,-5.273,,exp_16
mol_2024_07_09_1500441_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1500441_000.pdb -o mol_2024_07_09_1500441_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1455203_000,Mpro-protein,-5.154,,exp_16
mol_2024_07_09_1452470_000,Mpro-protein,-5.513,,exp_16
mol_2024_07_09_1447263_000,Mpro-protein,-4.542,,exp_16
mol_2024_07_09_1503162_000,Mpro-protein,-5.754,,exp_16
mol_2024_07_09_1506380_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1506380_000.pdb -o mol_2024_07_09_1506380_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1451261_000,Mpro-protein,-5.37,,exp_16
mol_2024_07_09_1458431_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1458431_000.pdb -o mol_2024_07_09_1458431_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1502471_000,Mpro-protein,-4.843,,exp_16
mol_2024_07_09_1503501_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1503501_000.pdb -o mol_2024_07_09_1503501_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1449451_000,Mpro-protein,-6.179,,exp_16
mol_2024_07_09_1456083_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_09_1456083_000.pdb -o mol_2024_07_09_1456083_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_16
mol_2024_07_09_1448551_000,Mpro-protein,-5.142,,exp_16
mol_2024_07_09_1507001_000,Mpro-protein,-4.656,,exp_16
